ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
2224,0.6685655005000001,0.7590248865,0.064040622,0.236253082,0.15681827905,0.171939773,0.07114509605,0.35564112950000004,0.128213197,0.1157379421,0.07232287876,0.507864209,0.09939539780000001,0.0397382168,0.073982776,0.10567807600000001,0.02630074755,0.371001496,0.05819093065000001,0.114362097,0.09691751145000001,0.22353484700000004,0.3468375196,0.938405154
2235,0.070583546,0.05611971275,0.024542808450000002,0.0558142695,0.188951569,0.149356823,0.0413386892,0.241253335,0.027304069389999998,0.3910316965,0.04414525175,0.039219952700000005,0.95440464,0.0402643335,0.03464297735,0.743366761,0.017054419785,0.1537246005,0.4383123675,0.0494873,0.0234543354,0.6832843615,0.025096384200000002,0.02284732585
2242,0.110187659,0.13418346865,0.0778330336,0.16267611399999998,0.8587662775,0.194297849,0.12219043729999998,0.2901857485,0.13739502650000002,0.16470679600000002,0.050234979250000006,0.06571509010000001,0.0663032142,0.951187203,0.6265195185,0.08407234825000001,0.0251787828,0.4160223535,0.0622324708,0.0828446714,0.10177963699999999,0.068216689,0.04180608215,0.05743965075
2243,0.847601139,0.73121592,0.051112366000000006,0.064051414,0.117595102,0.29344314250000003,0.09954198475,0.30587754100000003,0.06547626875000001,0.1345673436,0.030498812970000004,0.1143909776,0.3108265635,0.03627682405,0.026306200745000004,0.20668075095000002,0.021786230375,0.056403419249999996,0.8100536775,0.05534008750000001,0.0352101677,0.7729903,0.1639987809,0.08211332
2247,0.33439290250000003,0.0808431225,0.02189262245,0.5159344005,0.34491952824999994,0.549066206,0.182650543,0.7992606149999999,0.0738427523,0.026457374400000004,0.1063904915,0.149308865,0.027325029350000002,0.1676859925,0.0419076239,0.0482564528,0.024846293505,0.2716658755,0.024279140820000003,0.0402255808,0.829677901,0.1751131439,0.0403097886,0.0548161121
2255,0.8348135845,0.153731251,0.015968648000000002,0.10875977505000001,0.11532808675,0.9294098025,0.03599381085,0.696880105,0.022827445520000003,0.030140768499999998,0.375773439,0.0968913145,0.0742263089,0.10217007985,0.02599923655,0.1378692045,0.021078961295,0.11682053300000002,0.034356313025,0.058093187,0.032637032100000005,0.8818737109999999,0.039965927250000005,0.086037531
2257,0.213835593,0.07827277725000001,0.026617172675000002,0.0520233888,0.232499725,0.812825433,0.028814574199999998,0.660361397,0.0661241329,0.07694582245,0.791555728,0.07664356119999999,0.136317546,0.0560967293,0.061312104449999995,0.8839258884999999,0.02242864519,0.32109713800000006,0.043299244050000005,0.06498120735,0.030997240250000002,0.8480855645,0.0601126371,0.04790336085
2261,0.136447811,0.2114452678,0.04452525655,0.28623870055,0.541656397,0.10660697699999999,0.452664479,0.434705252,0.10514966460000001,0.05849651345000001,0.014633336125,0.1381295477,0.05864797925,0.10743223199999999,0.08458363925000001,0.06584322449999999,0.026233200855,0.113893402,0.12506706085000002,0.21805362550000001,0.03870772425,0.11139124,0.21898628204999998,0.0289651455
2265,0.20588255175000003,0.1123246973,0.045961224800000006,0.796776779,0.25398574900000004,0.177468461,0.367443648,0.780679074,0.16984452900000002,0.0624991041,0.10680518875,0.61104363,0.05375368215,0.2246733779,0.143399994,0.08956429355000001,0.0604937761,0.408659482,0.039884895899999995,0.11659230200000001,0.9336878655,0.11293229839999999,0.16092566500000002,0.1480762075
2274,0.913988681,0.509821945,0.02375315076,0.04214118385,0.14506739600000002,0.5271190145,0.02085063475,0.41002487750000005,0.03150640425,0.08936688675,0.11232836572000002,0.04428807500000001,0.37179456625,0.024948829250000002,0.022736848934999998,0.1017064147,0.01453276732,0.06902315114999999,0.16439189299999998,0.0656113056,0.030797967449999998,0.8234225479999999,0.0652413242,0.1538822495
2277,0.354843491,0.256119062,0.0584547743,0.0718029891,0.1883328455,0.0991497781,0.06389015805,0.23627811,0.06164746745000001,0.43579998600000003,0.029536355875,0.0515337562,0.886045117,0.046686310950000004,0.09524232580000001,0.541927374,0.021856178325000003,0.189444335,0.9563181350000001,0.05744422190000001,0.034933762150000006,0.7107777785,0.039684720975000004,0.0256079863
2278,0.061150933559999995,0.034401493095,0.0157409625075,0.08247750255000001,0.6213621025,0.3610079575,0.014111213445,0.8188469825000001,0.03308973047,0.018378465950000002,0.1910041629,0.04721225975,0.027573001799999997,0.0437627815,0.0650272311,0.10581860525,0.01793364993,0.7415706289999999,0.022371069125000004,0.028851208685000004,0.03225345575,0.2178799274,0.0361499292,0.03876484722
2279,0.17807191549999998,0.1262843025,0.102838534,0.6175722725,0.3409753,0.131344744,0.9335945339999999,0.2331817055,0.20670514550000002,0.06998323619999999,0.033891126199999996,0.42411518699999995,0.0691090532,0.282861511,0.07959039535,0.08007156744999999,0.1024591091,0.214221419,0.0787136267,0.234811531,0.8191638800000001,0.0730325154,0.08284356300000001,0.0571405096
2282,0.733337455,0.7832170505,0.11111374,0.04986356535,0.27595470575000003,0.09362926860000001,0.04966774515,0.2642382475,0.1371374963,0.3796691715,0.026354135400000003,0.0566100886,0.35262974500000005,0.028341696700000002,0.03765417865,0.447663065,0.02351195114,0.2162389175,0.9404999,0.045416788629999996,0.035543023890000004,0.680805922,0.087854484,0.03789362775
2285,0.6896401274999999,0.7154199955,0.051606932050000005,0.2951236275,0.1347156175,0.23136071950000003,0.05046209280000001,0.6012522975,0.106694155,0.08202396095,0.1088614705,0.8011506234999999,0.07966924880000001,0.0454340606,0.0902717315,0.14839327994999998,0.03449764535,0.39378648899999996,0.0706341588,0.09895451050000001,0.060832091000000005,0.346961224,0.83798898,0.860913595
2289,0.2564388565,0.47200201249999996,0.043332062350000006,0.846342536,0.08053327105,0.14329622350000001,0.10028175589999999,0.8746203449999999,0.07518569189999999,0.18258700900000002,0.08215911384999999,0.919262696,0.11249978100000001,0.0472150709,0.0828418154,0.238742609,0.0367867822,0.649659553,0.06055684165,0.06788791775,0.0363983973,0.29028352,0.773409449,0.07195695499999999
2293,0.804952709,0.596431651,0.035134347850000004,0.1356176649,0.0700118426,0.1283438705,0.06877581125,0.7596755980000001,0.044443674350000004,0.0500516905,0.09548316800000001,0.7141887299999999,0.0755118245,0.034795030049999995,0.039903876000000005,0.146931069,0.02025906924,0.21597362850000001,0.16497539300000003,0.07325124,0.02655875615,0.628294584,0.9282312125000001,0.14590009945000001
2297,0.19184798050000001,0.023373140325,0.013881417614999999,0.1678094196,0.10384996950000001,0.8371376425,0.02437824389,0.7666714259999999,0.01709461733,0.0317208845,0.6309612975000001,0.05134781955000001,0.14768946215,0.04345553105,0.02059314785,0.3868574065,0.018181350905,0.355823029,0.03296911221,0.0266095781,0.0238837049,0.867961521,0.024680168600000003,0.02081641185
2307,0.0462104508,0.04241545125,0.02466796623,0.35494526299999996,0.1097898135,0.11289851550000002,0.43256918200000005,0.838822035,0.036946215510000005,0.03805144370000001,0.02167425245,0.15218658340000002,0.0664284646,0.06432924940000001,0.02786477164,0.1065028625,0.02848470463,0.19317936049999998,0.045966885740000005,0.061857662,0.032519476240000005,0.2460207715,0.0786179197,0.02246504003
2309,0.10290389450000001,0.26191380899999994,0.0379737307,0.8636481995,0.07254420465,0.1337100935,0.07385219005,0.9286904349999999,0.10760697400000001,0.09312023385,0.10234270595,0.8942621785000001,0.05108530845,0.0473978605,0.10322868699999999,0.1547428126,0.036654781850000005,0.7532864770000001,0.037246546049999996,0.08606269450000001,0.0547755335,0.1830048495,0.7103857250000001,0.1083079424
2322,0.855044503,0.5283444415,0.029475652999999997,0.06826978045000001,0.0996424588,0.613119041,0.03144978215,0.553711825,0.03338704545,0.033994637849999995,0.2881721397,0.12258270070000002,0.092411863,0.02735925603,0.03778289105,0.2017029975,0.026429272995000003,0.1171090315,0.07110836765,0.0838449401,0.02689016717,0.8108440625,0.2722951725,0.15865394850000003
2324,0.024215907115,0.04653106815,0.02163752684,0.049795190850000004,0.691599226,0.03615662355,0.018030392640000004,0.7469482204999999,0.09487593750000001,0.07813598425000001,0.03309812645,0.021384675025,0.02311595121,0.050867612799999996,0.0568600152,0.0820747852,0.011665939349,0.89203249,0.02980060865,0.022215305249999998,0.04405616175,0.059600486800000005,0.028491422250000002,0.022650539400000003
2326,0.153774332,0.0800012829,0.03822860133,0.04188236595,0.546062646,0.1237905695,0.12343646920000001,0.16279104075,0.0396680369,0.398303465,0.022515091325,0.03726896899,0.9344837035,0.058706584250000006,0.060628522850000005,0.28106427489999997,0.02047784739,0.06418227979999999,0.312822913,0.15380435529999997,0.041573965965,0.500716005,0.02672149185,0.023709892099999998
2327,0.7221640635,0.491826849,0.0416876881,0.1100503816,0.05608502815000001,0.16781469025,0.10547947345,0.653111158,0.06820661775,0.08641049825,0.055780875,0.3342527605,0.18429274835,0.03894566775,0.02856174255,0.33396918200000003,0.029152650845000003,0.155124383,0.22799034,0.0919034205,0.024634847695000003,0.7322058859999999,0.8233759705,0.0332364909
2336,0.02730908345,0.019803939700000002,0.01564158504,0.42355287675,0.2379949291,0.30946648400000004,0.35721042399999997,0.8538543820000001,0.01700461126,0.030132093650000004,0.03984460835,0.11344594999999999,0.07217589105000001,0.0671224873,0.020627025370000003,0.1032375405,0.02242902645,0.235327375,0.02532203338,0.03194951918,0.03361585945,0.2428304255,0.031364761549999995,0.017498022000000002
2341,0.31592086999999996,0.05128465175,0.01655480088,0.0864588687,0.2639708215,0.919517715,0.02429047545,0.7073482775000001,0.033701353749999996,0.028095377499999998,0.7899284815,0.0908810364,0.0928911535,0.06197491225,0.0340330314,0.8456500205,0.019211220050000002,0.2705312575,0.028249445400000003,0.029508763605000002,0.0259400321,0.8916993900000001,0.039612133300000005,0.03696210924
2343,0.0383483125,0.031060507560000002,0.0199289246,0.04634597027000001,0.3776330975,0.23014813499999998,0.017714424675,0.818285013,0.03152234797,0.05871587905,0.04394122365,0.025770867820000005,0.0262964091,0.036526220735,0.02592001542,0.10470637525000001,0.012479050060500001,0.700398181,0.032523236750000004,0.022227678155,0.01628929024,0.3459903845000001,0.033215399005,0.018306666015
2349,0.07036407744999999,0.07630454079999999,0.03787293105,0.1276256956,0.9340586835,0.113466021,0.1045514125,0.42965401449999996,0.22179984449999998,0.048200902500000004,0.01964129415,0.03657175630000001,0.0329606652,0.3945547325,0.224536614,0.04755313531,0.017361509715,0.42598718450000006,0.028552159200000003,0.045571120300000004,0.7911990529999999,0.03502605005,0.02830114995,0.03263764525
2352,0.1694980855,0.1035521175,0.029338731450000002,0.061565430350000006,0.1841094825,0.1436605785,0.0320221697,0.27393692199999997,0.03780876250000001,0.5243039780000001,0.03270122905,0.037114425025,0.94375712,0.0649728484,0.0512912927,0.503986303,0.01636489653,0.173682037,0.48442978699999995,0.06137125835,0.0219730548,0.6818208725,0.023712670650000003,0.031802369850000005
2353,0.0819228675,0.0893359975,0.0919825425,0.8524803149999999,0.249964413,0.13338799299999998,0.538354981,0.714518388,0.0924116975,0.11184830200000001,0.07925510100000001,0.493444753,0.045754915650000005,0.9401765285000001,0.6304253980000001,0.09346781675000002,0.03956421825,0.4916810965,0.047604308750000005,0.2175625375,0.0736515074,0.06754620445,0.18733730399999998,0.109685384
2355,0.439824296,0.375009031,0.04841435545,0.2567376185,0.267989137,0.256181828,0.064976491,0.3634862855,0.12920545690000002,0.05774902005,0.17521365555,0.267942354,0.0848427065,0.05516286250000001,0.1333271225,0.13620795725,0.041930813600000005,0.479018404,0.0518217634,0.10138649775,0.09263398055,0.23228054800000003,0.1323279657,0.956505275
2356,0.138531566,0.694987011,0.466684361,0.35318922999999997,0.508670886,0.04751009375,0.0380306147,0.5968972025,0.8952355839999999,0.5419380845,0.03724093645,0.4223780685,0.0250727042,0.16015407790000002,0.69788873,0.0975700485,0.025506071395,0.7205358000000001,0.0535802458,0.1550316834,0.1104052962,0.051809143200000005,0.38426253450000003,0.08931948684999999
2359,0.81418977,0.380870914,0.034169990850000005,0.06519179755000001,0.4863697085,0.7553422859999999,0.022445704275,0.49193133749999995,0.10462787245,0.0420966351,0.08242402275,0.050319087,0.0416260155,0.06138507955,0.0485451196,0.0533482504,0.014517547135000001,0.1703607845,0.024517713755000003,0.11983428999999998,0.0694644425,0.5559145845,0.07476187205000001,0.5449635875
2361,0.07902031200000001,0.0370927593,0.01438730912,0.054031372349999995,0.1003693185,0.451601467,0.028306169160000002,0.520494391,0.021792390195000004,0.0873337015,0.097832332,0.037234060799999996,0.8431467805,0.02277613061,0.022767280610000003,0.7264511220000001,0.013871267080000001,0.137735197,0.052873844,0.027573192025,0.01557832584,0.8603381829999999,0.023010093225,0.02301183219
2365,0.027919970840000002,0.04492026440000001,0.025338121760000006,0.0409199821,0.8680736029999999,0.05474014395,0.025207254455,0.6480293665,0.1553163952,0.04709153740000001,0.032591918345,0.036356957055,0.02584107716,0.057193073350000005,0.11595252350000002,0.08264499028,0.011700068385000002,0.766883185,0.02301682625,0.026519467575000004,0.03350719935,0.07796383065000001,0.026090278425000002,0.0279084935
2368,0.5003201925,0.47197300699999994,0.0438648569,0.7350467599999999,0.0859138793,0.11118511865,0.13940714199999998,0.8471516400000001,0.06580736605000001,0.06555932145,0.08419445885,0.885434876,0.0437525501,0.060622125,0.07251345215,0.17277180805,0.04212894025,0.453085552,0.08180470675000001,0.0921436372,0.0809155865,0.304226586,0.9411105249999999,0.09577677625
2371,0.0677651752,0.09597275790000001,0.03551382665,0.1105077605,0.1352020361,0.12140986440000001,0.06808417465,0.19674549149999998,0.050961602349999996,0.681912759,0.0452134317,0.0843508145,0.9550991360000001,0.06666852755000001,0.059455946800000006,0.7539615759999999,0.02054305847,0.1598560045,0.1826682265,0.0648479797,0.024919242985,0.643065825,0.028372270800000002,0.038022691100000006
2376,0.08222327900000001,0.05166909805,0.023495339365,0.0366945872,0.220386132,0.2084745195,0.029883980625,0.24948826850000003,0.027514914624999998,0.258128076,0.056078400405000006,0.03730088525,0.9513252834999999,0.04100991855,0.03613332195,0.7551050655,0.014363919880000001,0.10273230815,0.16037557775,0.0425472983,0.020657601805,0.8009594360000001,0.01977972096,0.023347256150000002
2382,0.25252646900000003,0.17359928349999998,0.08523403639999999,0.4155503955,0.45349439900000005,0.12982392850000002,0.061595892,0.6319467515,0.5283212500000001,0.1272159445,0.08164433075,0.26279914,0.042088260550000006,0.1057501345,0.379039657,0.0658824658,0.0392307279,0.5264334615,0.0431164348,0.08274495805,0.9249653429999999,0.09465048655,0.1783854215,0.14057354549999998
2383,0.01708534674,0.04098229895,0.020493582125,0.0619377635,0.8271662104999999,0.05133020195,0.018598807825,0.705531965,0.06548434119999999,0.058733127950000005,0.02232473587,0.023861584895,0.02511624439,0.07158319635,0.09165591325,0.05632576528,0.009940445115000002,0.889609654,0.025544271900000002,0.024306102165000003,0.02573667919,0.047125866550000006,0.02359347673,0.019425183645
2384,0.2519663763,0.6967938739999999,0.8779176495,0.176351721,0.83743678,0.13473491285,0.122368584,0.17881250689999997,0.9347420755,0.7523056134999999,0.030432688899999998,0.12764263725,0.0812032615,0.602328376,0.8416896549999999,0.0868744286,0.029228541099999998,0.404988194,0.1290228052,0.5851725155,0.11936420655,0.05493782055,0.06771386735000001,0.1104648675
2385,0.9480563529999999,0.6589087690000001,0.0385755317,0.040879193450000004,0.104939317,0.766209775,0.02288484482,0.31068810950000003,0.047325390950000004,0.0598690539,0.110264335695,0.0717724721,0.06162910945,0.029101132005,0.02736671933,0.220777895,0.018643847435999998,0.10768079825,0.126996457,0.04273081795,0.02317732155,0.8974901849999999,0.10403846424999999,0.14993624000000003
2393,0.11009721755000001,0.2642593735,0.06618819375,0.0243237719,0.9612469115000001,0.38551948599999997,0.025474058650000003,0.135188404,0.541829974,0.1245618848,0.0265898894,0.016289095005,0.062074086,0.1097395733,0.151157564,0.08352799075,0.010632193770000001,0.221881544,0.0485850253,0.044473985825,0.05778613125,0.06713962005,0.021801680305,0.025779598350000002
2394,0.02432782225,0.037923698650000004,0.01677668255,0.07148618144999999,0.8593763295,0.09584898425,0.03766032855,0.596734841,0.04130098935,0.0432820227,0.0419894395,0.026879506999999997,0.044193131675000004,0.7967714539999999,0.325388157,0.057904083700000004,0.01152584008,0.7590919584999999,0.02773424549,0.031691404775,0.03988654075,0.05600346195,0.021375777325,0.023506802049999997
2396,0.887792,0.6709359079999999,0.16884313255,0.037043738300000004,0.29325104599999996,0.2848619605,0.023423957625,0.1760778425,0.2061686361,0.44308091600000005,0.02317599395,0.04455294395000001,0.35042348450000005,0.0526919439,0.0548298474,0.275159009,0.01684012122,0.18570907250000002,0.9323786975,0.04238007225,0.0660692591,0.681159335,0.046797414275,0.05027777060000001
2403,0.825816347,0.888720784,0.4611681325,0.1004314824,0.191324897,0.050062475175,0.12650974,0.2024254948,0.55383949,0.606053091,0.016048843425,0.0884991095,0.14732046194999998,0.03150206775,0.04916034,0.1302027489,0.024576003105,0.12907647125,0.9057601495,0.1196300711,0.039239757875,0.3473884755,0.09531449280000001,0.08749475474999999
2408,0.042408044150000004,0.02749021572,0.01748089915,0.03940622361,0.7973326875,0.312592465,0.018012590770000003,0.579732099,0.05681024015000001,0.027021156375,0.09735374125000001,0.02622357276,0.02912641116,0.05514954875,0.0914133838,0.08419965004999999,0.011225096720000001,0.7887686755000001,0.019351077845000002,0.027287470655,0.0271059137,0.082134872,0.02519348181,0.030037414975
2409,0.08563126274999999,0.19287519949999998,0.027512899250000004,0.3764839095,0.16287416319999998,0.0886123647,0.055654479,0.8982798110000001,0.0840050903,0.0473449908,0.0414215612,0.510078736,0.02582655059,0.04129418955,0.1290619475,0.0834090226,0.02162057728,0.6617543619999999,0.025002494575,0.0328559693,0.0339458538,0.12021329390000002,0.529545315,0.09838295899999999
2416,0.3120691870000001,0.0452789762,0.012989366528999999,0.06375521675000001,0.1389855834,0.8808134120000001,0.034464588500000004,0.6645654304999999,0.020445796635,0.02932898195,0.17542606300000002,0.0363972919,0.35058064199999994,0.033095026050000004,0.01571982077,0.5202010834999999,0.016892591445,0.0891998545,0.0421577693,0.03025211455,0.023350700539999998,0.8746281625,0.024292124810000003,0.026500873600000002
2419,0.02662217755,0.0521875133,0.030951606899999998,0.04403361954,0.8954800445,0.07084214429999999,0.01931058886,0.36274080499999994,0.13716155249999998,0.08367781695000001,0.07431769399,0.029317600455000002,0.02960969326,0.09736782050000001,0.4063675555,0.08929013414,0.012373832195000002,0.9140951565000001,0.032513013945,0.03449267255,0.0303750401,0.04932340816,0.026652861649999998,0.029643932150000003
2421,0.801303451,0.7731965305,0.07606786395,0.060191579275000004,0.19800152099999999,0.18752876225,0.06260668475,0.2887283755,0.1318660835,0.1988189715,0.019724921826,0.04597316935,0.483011658,0.036124147450000005,0.037064985425,0.22251491475000001,0.020726541895,0.16769517750000001,0.833331381,0.0620681421,0.033491387100000006,0.660721138,0.048100995300000005,0.0411066195
2426,0.819972743,0.9269093055000001,0.7565198624999999,0.08274245705,0.33175784,0.0626255795,0.07217209405,0.21781741500000001,0.8003816735,0.916919166,0.02790261025,0.136174778,0.1355032376,0.0521731213,0.45116053800000006,0.21772601549999998,0.0222075899,0.24858136400000003,0.363022552,0.2030781122,0.0384661436,0.13067792350000002,0.0819927195,0.13859645145
2427,0.046831369149999996,0.2377628335,0.023746776145000002,0.0704527417,0.885354575,0.0862938345,0.02787136735,0.681677831,0.10362363105,0.0635994775,0.028229668880000003,0.02521906825,0.030926222195,0.07381179739999999,0.061120781,0.044285574650000006,0.009185913705,0.6848579295,0.03437077915,0.02589661357,0.0344170804,0.0385630286,0.020385318255,0.03730717295
2428,0.150671969,0.158223416,0.0666756227,0.0620128034,0.264459695,0.07836430725,0.05467001595,0.1669296545,0.089543021,0.8276417429999999,0.043450006299999996,0.05428491565,0.9579093,0.09957742825,0.094047089,0.532349683,0.017950426775,0.1856725645,0.13782932755000002,0.0940091937,0.02777827995,0.493147634,0.028113366950000003,0.040163892199999995
2430,0.8893094545,0.9432755644999999,0.8598430705,0.0361746751,0.6287861050000001,0.08996946365,0.04054938400000001,0.0853173186,0.8999341479999999,0.829930851,0.019295507950000002,0.04344177925,0.0769138515,0.05811131630000001,0.2544289736,0.15649900845,0.024405427965,0.1108691019,0.8098102095000002,0.18127839165,0.10090696325000001,0.138710523,0.0366257829,0.0952809925
2433,0.686167532,0.2666486395,0.0513559746,0.02381817364,0.8688830224999999,0.765025433,0.02697242905,0.2781000695,0.18401964175000002,0.0538157484,0.03027805219,0.01924361937,0.046182224300000005,0.05383333485,0.04416088110000001,0.13932647005,0.011456311795,0.1157348145,0.0440712954,0.08906811,0.034695123200000004,0.559981353,0.01891128543,0.0372889929
2437,0.8983992949999999,0.41365418499999995,0.021122800150000003,0.029824630295,0.38542036999999996,0.8998636915,0.019865667775000005,0.3286501215,0.045044443225,0.034898674850000005,0.08701487415,0.027440184,0.07281714650000001,0.030500144125000003,0.02262947611,0.4228782425,0.012619503645000002,0.1071882924,0.12142008299999998,0.0350124967,0.01951378479,0.8960377249999999,0.036051727500000005,0.030835579725
2443,0.9134595085,0.906208868,0.41613975300000006,0.0306598174,0.29771973250000006,0.148957944,0.027918486699999998,0.10013237900000001,0.48815062750000004,0.857577855,0.0201403109,0.0425358428,0.336969264,0.03374080975,0.13463642345,0.23473475505000002,0.01401555309,0.12415003675,0.753672714,0.06808036275,0.0426002102,0.467489128,0.0328995203,0.0935297051
2448,0.0688965358,0.054774865049999996,0.013709691824,0.12120215100000001,0.1730240791,0.42059740549999997,0.027953905895,0.8718104065000001,0.037935303125,0.036540877140000004,0.1827219115,0.0400678654,0.10590540300000001,0.0285150162,0.013524446040000002,0.403828257,0.0119092279675,0.37148651050000003,0.025554827045,0.018550882725000002,0.017481218685,0.7243084870000001,0.02412933575,0.01829353913
2454,0.216096401,0.031568149350000005,0.012565953654000001,0.100470263,0.32630193900000004,0.85904556,0.020022193700000003,0.8667591445,0.025069807245,0.01951408735,0.21948770050000002,0.03721188145,0.03258719383000001,0.07137183185,0.028804054600000004,0.14734058515,0.0173996103695,0.329296872,0.017635521305000002,0.020232543265,0.0341743612,0.5867390299999999,0.027538529250000002,0.03110109363
2460,0.02270760805,0.0362015461,0.018515046105000002,0.037323388925,0.76526693,0.0695848369,0.019192498395,0.613801742,0.04951129455,0.059382547400000006,0.0494086223,0.030208876245000002,0.0273982352,0.080581175,0.20576476700000002,0.11174290440000001,0.011689913653500002,0.9216634284999999,0.023868096505000002,0.02885817925,0.0230872637,0.05710389365,0.025822758190000003,0.0285289532
2461,0.31177798250000005,0.08925501165,0.039270765150000005,0.28031652900000004,0.5105817755000001,0.17873382100000001,0.10942637710000001,0.6797826205,0.23609780400000002,0.0509709989,0.044568990249999996,0.056960564000000005,0.05030344235,0.13872852045,0.0460579173,0.05528427035,0.0244415595,0.317623416,0.047664648350000005,0.0533642495,0.9152061305,0.1265210639,0.0359339526,0.052918904200000005
2466,0.1154149027,0.06939833265,0.060825867150000004,0.20739662050000002,0.2125909355,0.15092260000000002,0.8615804975,0.18203826420000002,0.0479349472,0.11460835725,0.026304654065000002,0.18799077050000002,0.799491394,0.08786823930000001,0.04847738615,0.262297353,0.0590831184,0.07347693450000001,0.24976643899999998,0.1451538865,0.043870439299999994,0.3042084985,0.0418696671,0.02385706075
2469,0.27536575350000003,0.6268248975,0.23431471450000002,0.610334312,0.1573125025,0.0412038052,0.580247787,0.47830513999999996,0.289395596,0.504784756,0.027800690205000003,0.784475696,0.1179668035,0.055395169800000005,0.0850585426,0.18585961650000002,0.056808711399999996,0.24590707399999998,0.6853951165000001,0.296058576,0.05412742825,0.1358934555,0.6316477425,0.0639729067
2472,0.12706223249999998,0.726129741,0.9050393225000001,0.391863762,0.574910401,0.058339194450000006,0.248989797,0.2975343415,0.924178581,0.8454886,0.04708885,0.297495903,0.1013942789,0.6165942855000001,0.868952965,0.2138829105,0.05273858385,0.4967015679999999,0.096404164,0.5681712145,0.056757219,0.07914400005,0.144876878,0.09971308005
2475,0.0947056631,0.05249980380000001,0.0169509961,0.056274144,0.0828673355,0.4073213625,0.0332558941,0.5589699619999999,0.020404838374999998,0.1269280925,0.132072531,0.06574573385,0.906335739,0.0286297057,0.023173016515,0.846710593,0.015174862935000002,0.1305955779,0.20606137500000002,0.0379723277,0.02056551455,0.885821513,0.0284398333,0.018171771295
2479,0.43976360299999995,0.6789447439999999,0.45280922100000004,0.0401141036,0.42515780200000003,0.0738420356,0.03209114975,0.2294053231,0.5173054075,0.7982111224999999,0.016799007300000002,0.0337360908,0.779034468,0.036307657805000004,0.0613641496,0.1905447229,0.017825914875,0.12051168379999999,0.8778045620000001,0.0576351182,0.031714436750000005,0.29431100000000004,0.0319821673,0.0471418408
2482,0.0501905044,0.0748830063,0.08033618795,0.7591517475,0.3455079425,0.08439635200000001,0.8490101950000001,0.4507759235,0.06962185539999999,0.1195092665,0.0344032079,0.2962575425,0.05492756000000001,0.9539090940000001,0.4088358135,0.08851424855000001,0.039126812299999994,0.2847679045,0.045351996000000006,0.14355262000000002,0.06227322685,0.05233970435,0.071639282,0.052874863800000005
2489,0.03594508355,0.04012757685,0.02062506142,0.8524628084999999,0.07456256755000001,0.3911063675,0.1534858138,0.942479715,0.036576707949999995,0.03573749936,0.10859926874999999,0.33116255600000005,0.06016874294999999,0.09057355915000001,0.0381956197,0.09590902255,0.02688815593,0.5279422365,0.02532841575,0.032807856499999996,0.061594633100000004,0.205619767,0.1179114051,0.0411583262
2490,0.14174668094999998,0.350296927,0.3252843005,0.039895950195,0.9155285025000001,0.09372497885,0.03835739685,0.101538447,0.6272996409999999,0.597834596,0.032273255175,0.02683840295,0.20906369340000003,0.10399583400000001,0.3267024475,0.1162559688,0.017035329615,0.17874237,0.3767880495,0.2807247005,0.04227992785,0.09861594800000001,0.03584881545,0.05830519285000001
2491,0.083452799,0.057572189450000005,0.033228118,0.32349170450000003,0.22050598400000002,0.20952089499999998,0.43234729149999995,0.8199229145,0.11516306500000001,0.03320484155,0.026381961850000003,0.1409543875,0.02518853091,0.06979070500000001,0.0291261047,0.0342510937,0.028440592350000002,0.21000188674999998,0.02329238123,0.29810879755,0.049701382525,0.1108677405,0.05403980225,0.05110471155
2493,0.9427676755,0.8412769449999999,0.194159985,0.03831606195,0.200601047,0.1528514,0.0404995176,0.1319273989,0.205816989,0.4917517095,0.02695883775,0.051063225250000004,0.25196266349999996,0.03624254205,0.0746020214,0.2888331089,0.023181516,0.11445403225,0.9586080505,0.055730637750000006,0.03927037815,0.630626579,0.10045896350000001,0.0741676062
2494,0.4796655565,0.11218486400000001,0.024983931049999998,0.693685456,0.0689904977,0.9063305030000001,0.27271006600000003,0.7140933199999999,0.02128487081,0.0291977478,0.2056292005,0.5733760575000001,0.145129965,0.07234403395,0.037301410550000004,0.22281631395,0.041185658550000004,0.12209341175000002,0.03281261533,0.106492877,0.07818347014999999,0.65832336,0.160491668,0.12219517999999999
2496,0.047085345300000005,0.06536508035,0.0205391482,0.1824374237,0.260910087,0.13555729225000002,0.057821892,0.9283107625000001,0.06069378625,0.0380247378,0.02002979984,0.0452663841,0.046175237800000005,0.0549664569,0.019559583625,0.06655865365,0.019883299300000004,0.32513795799999995,0.03262283245,0.0264012255,0.0256622866,0.1269870249,0.03727494506,0.028001501445000004
2497,0.03309319685,0.056003497400000005,0.0209661205,0.16631968675,0.2515446188,0.1032140621,0.01706809408,0.9288566775,0.06447462475,0.059905320750000005,0.0904788971,0.06686727390000001,0.036152304450000006,0.038053944124999996,0.037439199549999996,0.13680079779999998,0.016982670130000002,0.730648338,0.1730551119,0.038607817350000004,0.024172206050000002,0.207854871,0.0638106459,0.0453575987
